Category,Message,Sent_Time,Source_IP,Source_Location,Sent_Hour,IP_Frequency,Country_'Germany',Country_'Hong Kong',Country_'Indonesia',Country_'Malaysia',Country_'Netherlands',Country_'Romania',Country_'Singapore',Country_'Thailand',Country_'United States',State_'Bangkok',State_'Bucharest',State_'Central',State_'DKI Jakarta',State_'Hesse',State_'Hong Kong',State_'Kuala Lumpur',State_'North Holland',State_'Selangor',State_'Virginia'
0,Yunny i'm walking in citylink now ü faster come down... Me very hungry...,2025-10-27 11:04:02,185.220.100.59,"('Malaysia', 'Selangor')",11,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,Er yep sure. Props?,2025-10-27 18:23:06,203.0.113.211,"('Malaysia', 'Kuala Lumpur')",18,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc",2025-10-27 13:12:45,10.0.211.19,"('Singapore', 'Central')",13,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,2025-10-27 00:55:54,185.220.100.224,"('Germany', 'Hesse')",0,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,Ok ill send you with in  &lt;DECIMAL&gt;  ok.,2025-10-27 18:01:14,192.168.96.76,"('Indonesia', 'DKI Jakarta')",18,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Bognor it is! Should be splendid at this time of year.,2025-10-27 17:06:45,172.16.33.87,"('Singapore', 'Central')",17,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Yes.i'm in office da:),2025-10-27 17:12:19,192.168.89.216,"('Malaysia', 'Kuala Lumpur')",17,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,"Sorry, I'll call later",2025-10-27 11:26:21,124.13.127.47,"('Thailand', 'Bangkok')",11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Joy's father is John. Then John is the NAME of Joy's father. Mandan,2025-10-27 12:27:22,203.0.113.70,"('Malaysia', 'Kuala Lumpur')",12,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,Ok. I only ask abt e movie. U wan ktv oso?,2025-10-27 13:12:58,172.16.47.111,"('Malaysia', 'Kuala Lumpur')",13,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,2025-10-27 18:53:05,124.13.213.183,"('Malaysia', 'Kuala Lumpur')",18,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,"Sorry, I'll call later",2025-10-27 11:55:55,203.0.113.50,"('Indonesia', 'DKI Jakarta')",11,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,2025-10-27 12:41:21,172.16.118.59,"('Thailand', 'Bangkok')",12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"Sorry, I'll call later",2025-10-27 09:50:16,172.16.148.105,"('Singapore', 'Central')",9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,2025-10-27 00:49:29,37.120.78.8,"('Romania', 'Bucharest')",0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",2025-10-27 14:18:11,192.168.51.157,"('Singapore', 'Central')",14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Do u noe how 2 send files between 2 computers?,2025-10-27 11:10:07,10.0.22.23,"('Indonesia', 'DKI Jakarta')",11,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",2025-10-27 14:36:51,203.0.113.42,"('Thailand', 'Bangkok')",14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,jay says he'll put in  &lt;#&gt;,2025-10-27 12:19:29,192.168.201.3,"('Malaysia', 'Kuala Lumpur')",12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,Can you just come in for a sec? There's somebody here I want you to see,2025-10-27 09:04:50,124.13.99.180,"('Indonesia', 'DKI Jakarta')",9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,So the sun is anti sleep medicine.,2025-10-27 12:18:40,185.220.100.163,"('Thailand', 'Bangkok')",12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,What's happening with you. Have you gotten a job and have you begun registration for permanent residency,2025-10-27 14:01:59,124.13.106.139,"('Malaysia', 'Selangor')",14,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,Yup ok...,2025-10-27 14:25:46,203.0.113.104,"('Hong Kong', 'Hong Kong')",14,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,2025-10-27 16:07:39,124.13.163.179,"('Malaysia', 'Selangor')",16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,Ok enjoy . R u there in home.,2025-10-27 15:04:41,10.0.77.162,"('Malaysia', 'Selangor')",15,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",2025-10-27 15:48:25,172.16.131.126,"('Indonesia', 'DKI Jakarta')",15,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,You do what all you like,2025-10-27 18:03:26,192.168.54.212,"('Malaysia', 'Kuala Lumpur')",18,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,That's y we haf to combine n c how lor...,2025-10-27 15:40:24,203.0.113.95,"('Thailand', 'Bangkok')",15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,2025-10-27 09:55:42,203.0.113.159,"('Thailand', 'Bangkok')",9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Hmmm:)how many players selected?,2025-10-27 13:39:30,124.13.218.4,"('Indonesia', 'DKI Jakarta')",13,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",2025-10-27 17:00:56,203.0.113.144,"('Malaysia', 'Kuala Lumpur')",17,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,I dont. Can you send it to me. Plus how's mode.,2025-10-27 16:38:39,124.13.0.22,"('Malaysia', 'Selangor')",16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,Aiyo please ü got time meh.,2025-10-27 14:46:22,192.168.64.226,"('Malaysia', 'Kuala Lumpur')",14,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,Package all your programs well,2025-10-27 12:47:16,10.0.232.34,"('Thailand', 'Bangkok')",12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",2025-10-27 14:39:32,203.0.113.252,"('Malaysia', 'Selangor')",14,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,So are you guys asking that i get that slippers again or its gone with last year,2025-10-27 17:10:52,172.16.31.117,"('Malaysia', 'Kuala Lumpur')",17,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,Company is very good.environment is terrific and food is really nice:),2025-10-27 17:08:24,37.120.19.64,"('Singapore', 'Central')",17,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",2025-10-27 03:31:54,45.67.13.135,"('United States', 'Virginia')",3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,2025-10-27 12:10:50,172.16.95.249,"('Thailand', 'Bangkok')",12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Yup but not studying surfing lor. I'm in e lazy mode today.,2025-10-27 09:58:58,124.13.149.22,"('Singapore', 'Central')",9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Please sen :)my kind advice :-)please come here and try:-),2025-10-27 13:12:03,203.0.113.109,"('Malaysia', 'Kuala Lumpur')",13,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,I'm done. C ü there.,2025-10-27 11:21:39,172.16.233.197,"('Thailand', 'Bangkok')",11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"Oh fine, I'll be by tonight",2025-10-27 11:31:41,124.13.106.235,"('Netherlands', 'North Holland')",11,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Ü give me some time to walk there.,2025-10-27 09:59:26,203.0.113.42,"('Indonesia', 'DKI Jakarta')",9,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,I'll reach in ard 20 mins ok...,2025-10-27 14:10:51,10.0.220.157,"('Malaysia', 'Selangor')",14,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",2025-10-27 05:36:52,5.188.65.168,"('Netherlands', 'North Holland')",5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Fuck babe ... What happened to you ? How come you never came back?,2025-10-27 16:56:50,10.0.1.148,"('Thailand', 'Bangkok')",16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,This message is brought to you by GMW Ltd. and is not connected to the,2025-10-27 03:33:12,185.220.100.140,"('Germany', 'Hesse')",3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,"Some friends want me to drive em someplace, probably take a while",2025-10-27 09:25:46,172.16.184.27,"('Singapore', 'Central')",9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,2025-10-27 10:53:07,172.16.26.18,"('Malaysia', 'Kuala Lumpur')",10,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,Are you still getting the goods.,2025-10-27 14:31:01,192.168.26.131,"('Singapore', 'Central')",14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,And maybe some pressies,2025-10-27 18:53:50,203.0.113.51,"('Thailand', 'Bangkok')",18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"Yeah I am, so I'll leave maybe 7ish?",2025-10-27 17:51:57,192.168.164.253,"('Malaysia', 'Selangor')",17,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,K..k..i'm also fine:)when will you complete the course?,2025-10-27 18:26:22,124.13.21.140,"('Thailand', 'Bangkok')",18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",2025-10-27 09:44:08,203.0.113.184,"('Singapore', 'Central')",9,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,2025-10-27 14:20:06,10.0.199.42,"('Indonesia', 'DKI Jakarta')",14,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,You in your room? I need a few,2025-10-27 15:27:04,37.120.4.217,"('Malaysia', 'Kuala Lumpur')",15,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,I dont want to hear anything,2025-10-27 16:13:01,192.168.115.131,"('Malaysia', 'Selangor')",16,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,2025-10-27 09:47:19,203.0.113.47,"('Thailand', 'Bangkok')",9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Ultimately tor motive tui achieve korli.,2025-10-27 10:25:49,192.168.93.178,"('Malaysia', 'Kuala Lumpur')",10,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,From 5 to 2 only my work timing.,2025-10-27 11:40:00,45.67.125.164,"('Malaysia', 'Kuala Lumpur')",11,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,… and don‘t worry we‘ll have finished by march … ish!,2025-10-27 10:03:37,10.0.115.26,"('Thailand', 'Bangkok')",10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",2025-10-27 14:45:20,203.0.113.91,"('Singapore', 'Central')",14,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",2025-10-27 01:39:39,198.51.100.165,"('Hong Kong', 'Hong Kong')",1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,2025-10-27 05:58:55,45.67.201.179,"('Netherlands', 'North Holland')",5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Now thats going to ruin your thesis!,2025-10-27 17:59:25,124.13.124.162,"('Indonesia', 'DKI Jakarta')",17,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,In sch but neva mind u eat 1st lor..,2025-10-27 12:12:29,172.16.155.219,"('Indonesia', 'DKI Jakarta')",12,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Hey whats up? U sleeping all morning?,2025-10-27 12:33:36,192.168.229.172,"('Malaysia', 'Selangor')",12,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,Erm. I thought the contract ran out the4th of october.,2025-10-27 18:44:01,124.13.189.148,"('Singapore', 'Central')",18,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,I dunno until when... Lets go learn pilates...,2025-10-27 18:56:14,203.0.113.174,"('Malaysia', 'Kuala Lumpur')",18,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.,2025-10-27 02:44:05,185.220.100.209,"('Netherlands', 'North Holland')",2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,Yup i'm elaborating on the safety aspects and some other issues..,2025-10-27 10:25:48,203.0.113.181,"('Malaysia', 'Selangor')",10,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each",2025-10-27 00:28:08,198.51.100.36,"('Netherlands', 'North Holland')",0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,"Goodmorning, today i am late for 1hr.",2025-10-27 10:17:36,172.16.80.3,"('Indonesia', 'DKI Jakarta')",10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Hi happy birthday. Hi hi hi hi hi hi hi,2025-10-27 15:19:31,203.0.113.235,"('Malaysia', 'Kuala Lumpur')",15,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,I will be outside office take all from there,2025-10-27 11:44:32,172.16.185.126,"('Malaysia', 'Selangor')",11,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,If you don't respond imma assume you're still asleep and imma start calling n shit,2025-10-27 12:31:09,192.168.109.164,"('Indonesia', 'DKI Jakarta')",12,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"Aight, see you in a bit",2025-10-27 11:26:17,124.13.127.15,"('Singapore', 'Central')",11,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),2025-10-27 17:33:36,124.13.56.46,"('Malaysia', 'Kuala Lumpur')",17,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,2025-10-27 04:28:45,198.51.100.128,"('Hong Kong', 'Hong Kong')",4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,2025-10-27 10:12:45,192.168.172.209,"('Indonesia', 'DKI Jakarta')",10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Still work going on:)it is very small house.,2025-10-27 18:00:25,172.16.30.215,"('Thailand', 'Bangkok')",18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",2025-10-27 09:15:38,37.120.132.186,"('Indonesia', 'DKI Jakarta')",9,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Tmr timin still da same wat cos i got lesson until 6...,2025-10-27 09:42:34,203.0.113.68,"('Indonesia', 'DKI Jakarta')",9,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",2025-10-27 18:54:10,172.16.170.61,"('Malaysia', 'Kuala Lumpur')",18,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,2025-10-27 05:11:37,198.51.100.49,"('Netherlands', 'North Holland')",5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,2025-10-27 16:56:33,185.220.100.165,"('Malaysia', 'Selangor')",16,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",2025-10-27 10:13:19,203.0.113.84,"('Malaysia', 'Kuala Lumpur')",10,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,Okie... Thanx...,2025-10-27 17:35:30,172.16.61.216,"('Thailand', 'Bangkok')",17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"Gosh that , what a pain. Spose I better come then.",2025-10-27 10:14:59,10.0.112.4,"('Indonesia', 'DKI Jakarta')",10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,"As usual..iam fine, happy &amp; doing well..:)",2025-10-27 15:31:09,172.16.146.25,"('Malaysia', 'Kuala Lumpur')",15,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
